ip,app,device,os,channel,click_time,is_attributed,click_date,click_hour,click_dow
156664,2,1,22,237,2017-11-08 05:39:48 UTC,0,2017-11-08,5,Wed
60453,2,1,13,237,2017-11-08 05:55:29 UTC,0,2017-11-08,5,Wed
148650,2,1,19,237,2017-11-08 05:59:07 UTC,0,2017-11-08,5,Wed
163326,2,1,17,237,2017-11-08 06:05:19 UTC,0,2017-11-08,6,Wed
106492,2,1,8,237,2017-11-08 06:12:30 UTC,0,2017-11-08,6,Wed
271586,2,1,23,237,2017-11-08 06:17:32 UTC,0,2017-11-08,6,Wed
59142,2,1,17,237,2017-11-08 06:52:18 UTC,0,2017-11-08,6,Wed
43827,2,1,13,237,2017-11-08 06:59:14 UTC,0,2017-11-08,6,Wed
75504,2,1,19,237,2017-11-08 07:25:23 UTC,0,2017-11-08,7,Wed
13643,2,1,13,237,2017-11-08 07:29:11 UTC,0,2017-11-08,7,Wed
216309,2,1,19,237,2017-11-08 07:52:21 UTC,0,2017-11-08,7,Wed
264067,2,1,13,237,2017-11-08 09:16:02 UTC,0,2017-11-08,9,Wed
146208,2,1,9,237,2017-11-08 10:11:34 UTC,0,2017-11-08,10,Wed
75885,2,1,9,237,2017-11-08 10:15:23 UTC,0,2017-11-08,10,Wed
74068,2,1,8,237,2017-11-08 10:51:02 UTC,0,2017-11-08,10,Wed
84774,2,1,19,237,2017-11-08 12:17:20 UTC,0,2017-11-08,12,Wed
48212,2,1,19,237,2017-11-08 12:25:56 UTC,0,2017-11-08,12,Wed
70522,2,1,8,237,2017-11-08 12:32:09 UTC,0,2017-11-08,12,Wed
209627,2,1,13,237,2017-11-08 13:14:15 UTC,0,2017-11-08,13,Wed
48170,2,1,19,237,2017-11-08 13:52:14 UTC,0,2017-11-08,13,Wed
48170,2,1,17,237,2017-11-08 14:00:03 UTC,0,2017-11-08,14,Wed
18774,2,1,10,237,2017-11-08 15:04:28 UTC,0,2017-11-08,15,Wed
108913,2,1,13,237,2017-11-08 18:41:50 UTC,0,2017-11-08,18,Wed
106524,2,1,13,237,2017-11-08 18:49:38 UTC,0,2017-11-08,18,Wed
66973,2,1,13,237,2017-11-08 23:49:32 UTC,0,2017-11-08,23,Wed
88637,2,1,13,237,2017-11-09 00:11:58 UTC,0,2017-11-09,0,Thu
119356,2,1,19,237,2017-11-09 00:34:04 UTC,0,2017-11-09,0,Thu
91588,2,1,13,237,2017-11-09 00:37:52 UTC,0,2017-11-09,0,Thu
107622,2,1,19,237,2017-11-09 01:03:54 UTC,0,2017-11-09,1,Thu
99944,2,1,19,237,2017-11-09 01:13:48 UTC,0,2017-11-09,1,Thu
74497,2,1,26,237,2017-11-09 01:21:09 UTC,0,2017-11-09,1,Thu
82971,2,1,19,237,2017-11-09 01:25:33 UTC,0,2017-11-09,1,Thu
235828,2,1,18,237,2017-11-09 01:31:34 UTC,0,2017-11-09,1,Thu
4062,2,2,13,237,2017-11-09 01:35:39 UTC,0,2017-11-09,1,Thu
71514,2,1,6,237,2017-11-09 01:36:49 UTC,0,2017-11-09,1,Thu
301394,2,1,16,237,2017-11-09 01:41:53 UTC,0,2017-11-09,1,Thu
58637,2,1,19,237,2017-11-09 01:43:06 UTC,0,2017-11-09,1,Thu
73487,2,1,19,237,2017-11-09 01:43:57 UTC,0,2017-11-09,1,Thu
323993,2,1,16,237,2017-11-09 01:49:35 UTC,0,2017-11-09,1,Thu
360276,2,1,19,237,2017-11-09 01:53:52 UTC,0,2017-11-09,1,Thu
251341,2,1,13,237,2017-11-09 02:04:20 UTC,0,2017-11-09,2,Thu
24067,2,1,16,237,2017-11-09 02:47:07 UTC,0,2017-11-09,2,Thu
149061,2,1,19,237,2017-11-09 02:51:02 UTC,0,2017-11-09,2,Thu
116812,2,1,16,237,2017-11-09 03:06:43 UTC,0,2017-11-09,3,Thu
69395,2,1,8,237,2017-11-09 03:08:52 UTC,0,2017-11-09,3,Thu
132062,2,1,35,237,2017-11-09 03:30:00 UTC,0,2017-11-09,3,Thu
56412,2,1,13,237,2017-11-09 03:30:12 UTC,0,2017-11-09,3,Thu
38866,2,1,27,237,2017-11-09 03:48:25 UTC,0,2017-11-09,3,Thu
8208,2,1,19,237,2017-11-09 04:20:23 UTC,0,2017-11-09,4,Thu
315679,2,1,19,237,2017-11-09 04:20:35 UTC,0,2017-11-09,4,Thu
48523,2,1,19,237,2017-11-09 04:22:28 UTC,0,2017-11-09,4,Thu
68724,2,1,19,237,2017-11-09 04:33:26 UTC,0,2017-11-09,4,Thu
19934,2,1,18,237,2017-11-09 04:45:51 UTC,0,2017-11-09,4,Thu
24896,2,1,27,237,2017-11-09 04:48:46 UTC,0,2017-11-09,4,Thu
170136,2,1,25,237,2017-11-09 04:53:45 UTC,0,2017-11-09,4,Thu
33607,2,1,19,237,2017-11-09 04:53:47 UTC,0,2017-11-09,4,Thu
63793,2,1,41,237,2017-11-09 04:55:13 UTC,0,2017-11-09,4,Thu
69667,2,1,19,237,2017-11-09 04:58:06 UTC,0,2017-11-09,4,Thu
29533,2,1,17,237,2017-11-09 05:02:08 UTC,0,2017-11-09,5,Thu
132723,2,1,13,237,2017-11-09 05:10:46 UTC,0,2017-11-09,5,Thu
10675,2,1,22,237,2017-11-09 05:39:10 UTC,0,2017-11-09,5,Thu
123701,2,1,13,237,2017-11-09 05:45:24 UTC,0,2017-11-09,5,Thu
156937,2,1,13,237,2017-11-09 05:45:57 UTC,0,2017-11-09,5,Thu
65937,2,1,19,237,2017-11-09 06:00:35 UTC,0,2017-11-09,6,Thu
12031,2,1,18,237,2017-11-09 06:35:13 UTC,0,2017-11-09,6,Thu
8259,2,1,19,237,2017-11-09 06:39:43 UTC,0,2017-11-09,6,Thu
77368,2,1,32,237,2017-11-09 07:04:58 UTC,0,2017-11-09,7,Thu
195049,2,1,16,237,2017-11-09 07:32:24 UTC,0,2017-11-09,7,Thu
14116,2,1,10,237,2017-11-09 07:33:33 UTC,0,2017-11-09,7,Thu
99810,2,1,6,237,2017-11-09 07:48:14 UTC,0,2017-11-09,7,Thu
50375,2,1,10,237,2017-11-09 07:57:08 UTC,0,2017-11-09,7,Thu
84612,2,1,17,237,2017-11-09 08:12:08 UTC,0,2017-11-09,8,Thu
27001,2,1,19,237,2017-11-09 09:02:11 UTC,0,2017-11-09,9,Thu
103377,2,2,28,237,2017-11-09 09:47:19 UTC,0,2017-11-09,9,Thu
4437,2,1,6,237,2017-11-09 10:47:10 UTC,0,2017-11-09,10,Thu
103337,2,1,13,237,2017-11-09 11:02:00 UTC,0,2017-11-09,11,Thu
55119,2,1,35,237,2017-11-09 11:02:46 UTC,0,2017-11-09,11,Thu
64341,2,1,22,237,2017-11-09 11:27:54 UTC,0,2017-11-09,11,Thu
48170,2,1,13,237,2017-11-09 13:00:51 UTC,0,2017-11-09,13,Thu
102511,2,1,18,237,2017-11-09 13:26:27 UTC,0,2017-11-09,13,Thu
168248,2,1,13,237,2017-11-09 14:20:31 UTC,0,2017-11-09,14,Thu
5761,2,1,17,237,2017-11-09 14:37:26 UTC,0,2017-11-09,14,Thu
48240,2,1,19,237,2017-11-09 14:54:11 UTC,0,2017-11-09,14,Thu
111215,2,1,19,237,2017-11-09 15:57:57 UTC,0,2017-11-09,15,Thu
68382,12,1,13,242,2017-11-07 01:32:10 UTC,0,2017-11-07,1,Tue
145086,12,1,22,242,2017-11-07 06:30:30 UTC,0,2017-11-07,6,Tue
3167,12,1,7,242,2017-11-07 10:51:40 UTC,0,2017-11-07,10,Tue
162293,12,1,16,242,2017-11-07 23:44:08 UTC,0,2017-11-07,23,Tue
13487,12,1,13,242,2017-11-08 00:18:00 UTC,0,2017-11-08,0,Wed
2976,12,1,18,242,2017-11-08 06:46:05 UTC,0,2017-11-08,6,Wed
81776,12,1,22,242,2017-11-08 07:54:25 UTC,0,2017-11-08,7,Wed
73916,12,1,9,242,2017-11-08 10:47:22 UTC,0,2017-11-08,10,Wed
105560,12,1,53,242,2017-11-09 01:39:33 UTC,0,2017-11-09,1,Thu
111277,12,1,19,242,2017-11-09 03:59:39 UTC,0,2017-11-09,3,Thu
31544,12,1,8,242,2017-11-09 06:16:08 UTC,0,2017-11-09,6,Thu
86767,12,1,22,242,2017-11-09 13:29:28 UTC,0,2017-11-09,13,Thu
124608,2,1,13,243,2017-11-06 17:33:59 UTC,0,2017-11-06,17,Mon
133825,2,1,17,243,2017-11-06 20:48:51 UTC,0,2017-11-06,20,Mon
145970,2,1,19,243,2017-11-07 00:38:11 UTC,0,2017-11-07,0,Tue
36934,2,1,13,243,2017-11-07 00:45:42 UTC,0,2017-11-07,0,Tue
88479,2,1,13,243,2017-11-07 05:13:13 UTC,0,2017-11-07,5,Tue
169081,2,1,13,243,2017-11-07 07:29:43 UTC,0,2017-11-07,7,Tue
105727,2,1,14,243,2017-11-07 07:46:56 UTC,0,2017-11-07,7,Tue
196072,2,1,13,243,2017-11-07 08:13:26 UTC,0,2017-11-07,8,Tue
105560,2,2,19,243,2017-11-07 09:44:55 UTC,0,2017-11-07,9,Tue
141511,2,1,17,243,2017-11-07 11:55:05 UTC,0,2017-11-07,11,Tue
7800,2,1,14,243,2017-11-07 15:26:56 UTC,0,2017-11-07,15,Tue
8848,2,1,17,243,2017-11-07 21:55:07 UTC,0,2017-11-07,21,Tue
58453,2,1,12,243,2017-11-08 01:53:01 UTC,0,2017-11-08,1,Wed
76811,2,1,13,243,2017-11-08 10:55:38 UTC,0,2017-11-08,10,Wed
100275,2,1,13,243,2017-11-08 15:06:21 UTC,0,2017-11-08,15,Wed
41584,2,1,13,243,2017-11-09 00:01:53 UTC,0,2017-11-09,0,Thu
74268,2,1,19,243,2017-11-09 03:47:06 UTC,0,2017-11-09,3,Thu
16741,2,1,13,243,2017-11-09 03:59:23 UTC,0,2017-11-09,3,Thu
78992,2,1,20,243,2017-11-09 04:15:51 UTC,0,2017-11-09,4,Thu
47146,2,1,13,243,2017-11-09 04:21:05 UTC,0,2017-11-09,4,Thu
111159,2,1,13,243,2017-11-09 05:14:42 UTC,0,2017-11-09,5,Thu
201285,2,1,19,243,2017-11-09 05:30:29 UTC,0,2017-11-09,5,Thu
77468,2,1,10,243,2017-11-09 06:51:00 UTC,0,2017-11-09,6,Thu
300014,2,1,19,243,2017-11-09 08:43:55 UTC,0,2017-11-09,8,Thu
271769,2,1,23,243,2017-11-09 11:52:25 UTC,0,2017-11-09,11,Thu
41369,2,1,19,243,2017-11-09 15:17:38 UTC,0,2017-11-09,15,Thu
79881,9,1,20,244,2017-11-07 01:33:24 UTC,0,2017-11-07,1,Tue
45832,9,1,17,244,2017-11-07 01:34:43 UTC,0,2017-11-07,1,Tue
186377,9,1,20,244,2017-11-07 01:51:37 UTC,0,2017-11-07,1,Tue
89680,9,1,34,244,2017-11-07 03:20:35 UTC,0,2017-11-07,3,Tue
24905,9,1,13,244,2017-11-07 03:52:35 UTC,0,2017-11-07,3,Tue
75312,9,1,1,244,2017-11-07 03:57:42 UTC,0,2017-11-07,3,Tue
169049,9,1,19,244,2017-11-07 05:35:01 UTC,0,2017-11-07,5,Tue
60735,9,1,20,244,2017-11-07 05:38:45 UTC,0,2017-11-07,5,Tue
5348,9,1,3,244,2017-11-07 05:40:45 UTC,0,2017-11-07,5,Tue
43837,9,1,37,244,2017-11-07 06:04:33 UTC,0,2017-11-07,6,Tue
108075,9,1,13,244,2017-11-07 08:26:31 UTC,0,2017-11-07,8,Tue
122431,9,1,13,244,2017-11-07 08:42:14 UTC,0,2017-11-07,8,Tue
91366,9,1,17,244,2017-11-07 09:22:50 UTC,0,2017-11-07,9,Tue
51361,9,1,16,244,2017-11-07 10:02:58 UTC,0,2017-11-07,10,Tue
88212,9,1,13,244,2017-11-07 10:57:57 UTC,0,2017-11-07,10,Tue
13073,9,1,22,244,2017-11-07 11:15:51 UTC,0,2017-11-07,11,Tue
81501,9,1,25,244,2017-11-07 11:18:48 UTC,0,2017-11-07,11,Tue
31403,9,1,19,244,2017-11-07 11:52:12 UTC,0,2017-11-07,11,Tue
190191,9,1,25,244,2017-11-07 11:54:37 UTC,0,2017-11-07,11,Tue
65207,9,1,19,244,2017-11-07 13:21:52 UTC,0,2017-11-07,13,Tue
123994,9,1,19,244,2017-11-07 14:41:17 UTC,0,2017-11-07,14,Tue
13483,9,1,8,244,2017-11-07 14:52:46 UTC,0,2017-11-07,14,Tue
105215,9,1,13,244,2017-11-07 20:48:28 UTC,0,2017-11-07,20,Tue
109451,9,1,25,244,2017-11-07 21:03:43 UTC,0,2017-11-07,21,Tue
34419,9,1,13,244,2017-11-07 23:00:51 UTC,0,2017-11-07,23,Tue
35973,9,1,28,244,2017-11-08 01:06:12 UTC,0,2017-11-08,1,Wed
262619,9,1,18,244,2017-11-08 02:03:23 UTC,0,2017-11-08,2,Wed
114276,9,1,8,244,2017-11-08 02:17:28 UTC,0,2017-11-08,2,Wed
23496,9,1,10,244,2017-11-08 03:52:08 UTC,0,2017-11-08,3,Wed
86767,9,1,8,244,2017-11-08 04:00:35 UTC,0,2017-11-08,4,Wed
86767,9,1,17,244,2017-11-08 05:58:26 UTC,0,2017-11-08,5,Wed
57803,9,1,19,244,2017-11-08 08:17:25 UTC,0,2017-11-08,8,Wed
65552,9,1,19,244,2017-11-08 08:20:15 UTC,0,2017-11-08,8,Wed
73671,9,2,77,244,2017-11-08 08:51:31 UTC,0,2017-11-08,8,Wed
77619,9,1,19,244,2017-11-08 09:58:26 UTC,0,2017-11-08,9,Wed
56298,9,1,17,244,2017-11-08 11:26:34 UTC,0,2017-11-08,11,Wed
106712,9,1,13,244,2017-11-08 11:33:13 UTC,0,2017-11-08,11,Wed
81187,9,1,16,244,2017-11-08 21:57:51 UTC,0,2017-11-08,21,Wed
98912,9,1,37,244,2017-11-09 03:06:56 UTC,0,2017-11-09,3,Thu
360070,9,1,13,244,2017-11-09 03:11:37 UTC,0,2017-11-09,3,Thu
136299,9,1,10,244,2017-11-09 04:01:11 UTC,0,2017-11-09,4,Thu
27997,9,1,13,244,2017-11-09 04:04:56 UTC,0,2017-11-09,4,Thu
48919,9,1,22,244,2017-11-09 04:12:31 UTC,0,2017-11-09,4,Thu
304608,9,1,25,244,2017-11-09 04:27:07 UTC,0,2017-11-09,4,Thu
103104,9,1,10,244,2017-11-09 05:42:04 UTC,0,2017-11-09,5,Thu
305354,9,1,8,244,2017-11-09 08:37:10 UTC,0,2017-11-09,8,Thu
74550,9,1,14,244,2017-11-09 09:08:02 UTC,0,2017-11-09,9,Thu
121561,9,1,13,244,2017-11-09 09:09:35 UTC,0,2017-11-09,9,Thu
103077,9,1,4,244,2017-11-09 10:48:28 UTC,0,2017-11-09,10,Thu
5178,9,2,78,244,2017-11-09 10:53:33 UTC,0,2017-11-09,10,Thu
3994,9,1,19,244,2017-11-09 10:59:09 UTC,0,2017-11-09,10,Thu
69716,9,1,19,244,2017-11-09 11:11:36 UTC,0,2017-11-09,11,Thu
43793,9,1,18,244,2017-11-09 12:56:18 UTC,0,2017-11-09,12,Thu
348142,9,2,19,244,2017-11-09 13:59:59 UTC,0,2017-11-09,13,Thu
90991,9,1,10,244,2017-11-09 14:46:44 UTC,0,2017-11-09,14,Thu
38242,9,1,18,244,2017-11-09 15:03:17 UTC,0,2017-11-09,15,Thu
5314,9,1,53,244,2017-11-09 15:27:37 UTC,0,2017-11-09,15,Thu
124478,15,1,10,245,2017-11-06 16:01:35 UTC,0,2017-11-06,16,Mon
64485,15,1,19,245,2017-11-06 16:02:02 UTC,0,2017-11-06,16,Mon
73516,12,2,13,245,2017-11-06 16:05:10 UTC,0,2017-11-06,16,Mon
5596,15,1,6,245,2017-11-06 16:05:58 UTC,0,2017-11-06,16,Mon
47073,12,1,9,245,2017-11-06 16:15:10 UTC,0,2017-11-06,16,Mon
60298,15,1,23,245,2017-11-06 16:16:52 UTC,0,2017-11-06,16,Mon
41471,12,1,19,245,2017-11-06 16:16:58 UTC,0,2017-11-06,16,Mon
177384,15,1,19,245,2017-11-06 16:18:54 UTC,0,2017-11-06,16,Mon
75539,15,1,10,245,2017-11-06 16:19:12 UTC,0,2017-11-06,16,Mon
117272,15,1,18,245,2017-11-06 16:28:23 UTC,0,2017-11-06,16,Mon
108913,15,1,19,245,2017-11-06 16:32:19 UTC,0,2017-11-06,16,Mon
209663,15,1,19,245,2017-11-06 16:32:34 UTC,0,2017-11-06,16,Mon
25737,15,1,6,245,2017-11-06 16:36:29 UTC,0,2017-11-06,16,Mon
114678,15,1,19,245,2017-11-06 16:42:14 UTC,0,2017-11-06,16,Mon
5449,12,1,18,245,2017-11-06 16:43:48 UTC,0,2017-11-06,16,Mon
64322,12,1,28,245,2017-11-06 16:53:46 UTC,0,2017-11-06,16,Mon
99311,15,1,1,245,2017-11-06 16:56:28 UTC,0,2017-11-06,16,Mon
54401,12,1,20,245,2017-11-06 16:58:51 UTC,0,2017-11-06,16,Mon
182003,15,1,19,245,2017-11-06 16:59:31 UTC,0,2017-11-06,16,Mon
120962,12,1,13,245,2017-11-06 17:04:32 UTC,0,2017-11-06,17,Mon
151411,12,1,13,245,2017-11-06 17:06:17 UTC,0,2017-11-06,17,Mon
4123,15,1,19,245,2017-11-06 17:16:02 UTC,0,2017-11-06,17,Mon
88180,15,1,19,245,2017-11-06 17:17:56 UTC,0,2017-11-06,17,Mon
45466,15,1,19,245,2017-11-06 17:20:27 UTC,0,2017-11-06,17,Mon
93587,15,1,22,245,2017-11-06 17:37:28 UTC,0,2017-11-06,17,Mon
40190,12,1,13,245,2017-11-06 17:46:50 UTC,0,2017-11-06,17,Mon
100275,15,1,13,245,2017-11-06 17:52:26 UTC,0,2017-11-06,17,Mon
89652,15,1,18,245,2017-11-06 17:58:25 UTC,0,2017-11-06,17,Mon
111299,12,1,40,245,2017-11-06 18:02:58 UTC,0,2017-11-06,18,Mon
21960,12,1,18,245,2017-11-06 18:06:28 UTC,0,2017-11-06,18,Mon
210107,12,1,14,245,2017-11-06 18:17:22 UTC,0,2017-11-06,18,Mon
38716,12,1,19,245,2017-11-06 18:36:37 UTC,0,2017-11-06,18,Mon
199680,12,1,19,245,2017-11-06 19:00:44 UTC,0,2017-11-06,19,Mon
56346,12,1,13,245,2017-11-06 19:05:07 UTC,0,2017-11-06,19,Mon
78910,12,1,13,245,2017-11-06 19:26:47 UTC,0,2017-11-06,19,Mon
163713,12,1,14,245,2017-11-06 19:44:56 UTC,0,2017-11-06,19,Mon
154111,15,1,13,245,2017-11-06 19:55:52 UTC,0,2017-11-06,19,Mon
155833,15,1,41,245,2017-11-06 19:57:54 UTC,0,2017-11-06,19,Mon
192756,15,1,13,245,2017-11-06 20:37:46 UTC,0,2017-11-06,20,Mon
26481,15,1,10,245,2017-11-06 21:16:25 UTC,0,2017-11-06,21,Mon
3197,15,1,13,245,2017-11-06 22:27:55 UTC,0,2017-11-06,22,Mon
95766,15,1,41,245,2017-11-06 22:52:34 UTC,0,2017-11-06,22,Mon
18994,15,1,19,245,2017-11-06 23:37:20 UTC,0,2017-11-06,23,Mon
201529,15,1,13,245,2017-11-06 23:48:54 UTC,0,2017-11-06,23,Mon
17988,15,1,6,245,2017-11-06 23:49:15 UTC,0,2017-11-06,23,Mon
91611,12,1,13,245,2017-11-06 23:49:16 UTC,0,2017-11-06,23,Mon
89762,15,1,27,245,2017-11-07 00:14:54 UTC,0,2017-11-07,0,Tue
114326,12,1,13,245,2017-11-07 00:15:30 UTC,0,2017-11-07,0,Tue
105587,15,1,13,245,2017-11-07 00:16:18 UTC,0,2017-11-07,0,Tue
155890,15,1,17,245,2017-11-07 00:29:50 UTC,0,2017-11-07,0,Tue
51945,15,1,19,245,2017-11-07 00:36:33 UTC,0,2017-11-07,0,Tue
8590,15,1,20,245,2017-11-07 00:48:01 UTC,0,2017-11-07,0,Tue
45738,15,1,20,245,2017-11-07 01:03:28 UTC,0,2017-11-07,1,Tue
107932,15,1,10,245,2017-11-07 01:37:52 UTC,0,2017-11-07,1,Tue
72936,15,1,13,245,2017-11-07 01:38:45 UTC,0,2017-11-07,1,Tue
32457,15,1,19,245,2017-11-07 01:49:38 UTC,0,2017-11-07,1,Tue
116956,15,1,17,245,2017-11-07 02:05:33 UTC,0,2017-11-07,2,Tue
197093,15,1,15,245,2017-11-07 02:31:51 UTC,0,2017-11-07,2,Tue
93021,15,1,3,245,2017-11-07 02:38:12 UTC,0,2017-11-07,2,Tue
205797,15,1,13,245,2017-11-07 02:50:52 UTC,0,2017-11-07,2,Tue
28652,15,1,17,245,2017-11-07 02:54:14 UTC,0,2017-11-07,2,Tue
95908,15,1,13,245,2017-11-07 02:58:07 UTC,0,2017-11-07,2,Tue
14615,15,1,13,245,2017-11-07 03:01:06 UTC,0,2017-11-07,3,Tue
72543,15,1,13,245,2017-11-07 03:22:06 UTC,0,2017-11-07,3,Tue
67776,15,1,16,245,2017-11-07 03:22:34 UTC,0,2017-11-07,3,Tue
137007,15,1,48,245,2017-11-07 03:28:07 UTC,0,2017-11-07,3,Tue
97103,12,1,13,245,2017-11-07 03:31:33 UTC,0,2017-11-07,3,Tue
102880,15,1,19,245,2017-11-07 03:34:11 UTC,0,2017-11-07,3,Tue
105437,15,1,19,245,2017-11-07 03:36:19 UTC,0,2017-11-07,3,Tue
101878,15,1,19,245,2017-11-07 03:38:35 UTC,0,2017-11-07,3,Tue
44663,15,1,14,245,2017-11-07 03:39:10 UTC,0,2017-11-07,3,Tue
73487,12,1,19,245,2017-11-07 03:49:58 UTC,0,2017-11-07,3,Tue
15046,15,1,13,245,2017-11-07 04:01:27 UTC,0,2017-11-07,4,Tue
124166,15,1,6,245,2017-11-07 04:11:04 UTC,0,2017-11-07,4,Tue
38719,15,1,31,245,2017-11-07 04:11:13 UTC,0,2017-11-07,4,Tue
57757,15,1,10,245,2017-11-07 04:22:55 UTC,0,2017-11-07,4,Tue
53218,15,1,6,245,2017-11-07 04:31:05 UTC,0,2017-11-07,4,Tue
123350,15,1,19,245,2017-11-07 04:41:54 UTC,0,2017-11-07,4,Tue
72322,12,1,13,245,2017-11-07 04:52:05 UTC,0,2017-11-07,4,Tue
74816,12,1,37,245,2017-11-07 05:15:01 UTC,0,2017-11-07,5,Tue
79827,15,1,13,245,2017-11-07 05:15:13 UTC,0,2017-11-07,5,Tue
120503,12,1,10,245,2017-11-07 05:17:50 UTC,0,2017-11-07,5,Tue
117979,12,1,23,245,2017-11-07 05:22:12 UTC,0,2017-11-07,5,Tue
124608,12,1,19,245,2017-11-07 05:34:24 UTC,0,2017-11-07,5,Tue
100176,15,1,19,245,2017-11-07 05:36:22 UTC,0,2017-11-07,5,Tue
59456,15,1,13,245,2017-11-07 05:41:24 UTC,0,2017-11-07,5,Tue
99181,12,1,22,245,2017-11-07 05:43:57 UTC,0,2017-11-07,5,Tue
95766,12,1,1,245,2017-11-07 05:45:04 UTC,0,2017-11-07,5,Tue
170063,15,1,3,245,2017-11-07 05:48:00 UTC,0,2017-11-07,5,Tue
178866,15,1,8,245,2017-11-07 05:49:15 UTC,0,2017-11-07,5,Tue
3811,15,1,13,245,2017-11-07 06:01:49 UTC,0,2017-11-07,6,Tue
62009,12,1,17,245,2017-11-07 06:31:59 UTC,0,2017-11-07,6,Tue
127748,12,1,19,245,2017-11-07 06:41:23 UTC,0,2017-11-07,6,Tue
68271,15,1,18,245,2017-11-07 06:42:29 UTC,0,2017-11-07,6,Tue
95766,15,1,34,245,2017-11-07 06:44:20 UTC,0,2017-11-07,6,Tue
8827,15,1,19,245,2017-11-07 06:44:53 UTC,0,2017-11-07,6,Tue
202653,15,1,19,245,2017-11-07 06:45:26 UTC,0,2017-11-07,6,Tue
151507,12,1,23,245,2017-11-07 06:47:15 UTC,0,2017-11-07,6,Tue
73487,15,1,19,245,2017-11-07 06:48:04 UTC,0,2017-11-07,6,Tue
110727,15,1,18,245,2017-11-07 06:57:44 UTC,0,2017-11-07,6,Tue
99075,15,1,23,245,2017-11-07 06:57:48 UTC,0,2017-11-07,6,Tue
1074,12,1,10,245,2017-11-07 06:59:03 UTC,0,2017-11-07,6,Tue
92327,12,1,13,245,2017-11-07 07:00:29 UTC,0,2017-11-07,7,Tue
163353,12,1,18,245,2017-11-07 07:01:53 UTC,0,2017-11-07,7,Tue
96773,15,1,13,245,2017-11-07 07:12:52 UTC,0,2017-11-07,7,Tue
190108,15,1,19,245,2017-11-07 07:21:30 UTC,0,2017-11-07,7,Tue
93162,15,1,19,245,2017-11-07 07:34:07 UTC,0,2017-11-07,7,Tue
38653,15,1,19,245,2017-11-07 07:48:07 UTC,0,2017-11-07,7,Tue
48337,12,1,13,245,2017-11-07 07:49:10 UTC,0,2017-11-07,7,Tue
8391,12,1,28,245,2017-11-07 07:51:30 UTC,0,2017-11-07,7,Tue
79909,12,1,23,245,2017-11-07 07:59:49 UTC,0,2017-11-07,7,Tue
1909,15,1,13,245,2017-11-07 08:12:31 UTC,0,2017-11-07,8,Tue
66305,12,1,13,245,2017-11-07 08:35:52 UTC,0,2017-11-07,8,Tue
111438,15,1,13,245,2017-11-07 08:41:05 UTC,0,2017-11-07,8,Tue
112418,15,1,13,245,2017-11-07 08:41:20 UTC,0,2017-11-07,8,Tue
56448,15,1,18,245,2017-11-07 08:51:09 UTC,0,2017-11-07,8,Tue
201438,12,1,19,245,2017-11-07 08:52:32 UTC,0,2017-11-07,8,Tue
198173,15,1,13,245,2017-11-07 08:57:22 UTC,0,2017-11-07,8,Tue
21021,15,1,20,245,2017-11-07 08:58:38 UTC,0,2017-11-07,8,Tue
10265,15,1,9,245,2017-11-07 08:58:45 UTC,0,2017-11-07,8,Tue
19124,15,1,20,245,2017-11-07 09:04:26 UTC,0,2017-11-07,9,Tue
65792,12,1,18,245,2017-11-07 09:09:24 UTC,0,2017-11-07,9,Tue
150129,12,1,13,245,2017-11-07 09:27:03 UTC,0,2017-11-07,9,Tue
73516,15,1,35,245,2017-11-07 09:40:55 UTC,0,2017-11-07,9,Tue
77050,12,1,13,245,2017-11-07 09:52:05 UTC,0,2017-11-07,9,Tue
16464,15,1,13,245,2017-11-07 10:15:00 UTC,0,2017-11-07,10,Tue
19507,12,1,13,245,2017-11-07 10:16:07 UTC,0,2017-11-07,10,Tue
54203,12,1,20,245,2017-11-07 10:29:05 UTC,0,2017-11-07,10,Tue
15225,15,1,11,245,2017-11-07 10:35:36 UTC,0,2017-11-07,10,Tue
18837,12,1,15,245,2017-11-07 10:39:51 UTC,0,2017-11-07,10,Tue
107571,12,1,19,245,2017-11-07 11:01:30 UTC,0,2017-11-07,11,Tue
77355,15,1,19,245,2017-11-07 11:02:02 UTC,0,2017-11-07,11,Tue
150484,15,1,11,245,2017-11-07 11:19:48 UTC,0,2017-11-07,11,Tue
157047,12,1,25,245,2017-11-07 11:20:39 UTC,0,2017-11-07,11,Tue
30443,15,1,13,245,2017-11-07 11:21:31 UTC,0,2017-11-07,11,Tue
439,15,1,32,245,2017-11-07 11:41:15 UTC,0,2017-11-07,11,Tue
22758,15,1,8,245,2017-11-07 11:44:53 UTC,0,2017-11-07,11,Tue
182081,15,1,19,245,2017-11-07 11:51:43 UTC,0,2017-11-07,11,Tue
89981,15,1,20,245,2017-11-07 11:59:14 UTC,0,2017-11-07,11,Tue
119929,12,1,19,245,2017-11-07 12:05:42 UTC,0,2017-11-07,12,Tue
199172,12,1,19,245,2017-11-07 12:12:25 UTC,0,2017-11-07,12,Tue
835,15,2,97,245,2017-11-07 12:15:15 UTC,0,2017-11-07,12,Tue
106040,12,1,18,245,2017-11-07 12:15:35 UTC,0,2017-11-07,12,Tue
49652,15,2,13,245,2017-11-07 12:23:22 UTC,0,2017-11-07,12,Tue
29403,15,1,17,245,2017-11-07 12:26:59 UTC,0,2017-11-07,12,Tue
