ip,app,device,os,channel,click_time,is_attributed,click_datetime,click_date,click_hour,click_dow
77209,14,1,19,442,2017-11-08 1:06:12,0,11/8/2017 1:06:12,2017-11-08,1,Wed
18774,2,1,10,237,2017-11-08 15:04:28,0,11/8/2017 15:04:28,2017-11-08,15,Wed
60698,9,1,13,232,2017-11-08 14:46:39,0,11/8/2017 14:46:39,2017-11-08,14,Wed
67611,12,2,14,326,2017-11-08 14:56:27,0,11/8/2017 14:56:27,2017-11-08,14,Wed
257500,14,1,34,349,2017-11-08 7:28:31,0,11/8/2017 7:28:31,2017-11-08,7,Wed
90509,2,1,22,469,2017-11-06 19:42:43,0,11/6/2017 19:42:43,2017-11-06,19,Mon
65362,1,1,13,137,2017-11-09 4:37:16,0,11/9/2017 4:37:16,2017-11-09,4,Thu
87865,3,1,13,371,2017-11-07 0:45:06,0,11/7/2017 0:45:06,2017-11-07,0,Tue
28084,9,1,13,466,2017-11-08 15:50:02,0,11/8/2017 15:50:02,2017-11-08,15,Wed
86767,9,1,14,466,2017-11-08 13:27:36,0,11/8/2017 13:27:36,2017-11-08,13,Wed
123994,12,1,13,265,2017-11-07 9:51:11,0,11/7/2017 9:51:11,2017-11-07,9,Tue
105485,3,1,19,402,2017-11-09 10:22:01,0,11/9/2017 10:22:01,2017-11-09,10,Thu
219838,3,1,13,205,2017-11-09 4:27:36,0,11/9/2017 4:27:36,2017-11-09,4,Thu
105239,1,1,18,153,2017-11-07 14:23:11,0,11/7/2017 14:23:11,2017-11-07,14,Tue
34284,18,1,13,134,2017-11-07 6:56:44,0,11/7/2017 6:56:44,2017-11-07,6,Tue
162805,3,1,19,442,2017-11-07 10:16:08,0,11/7/2017 10:16:08,2017-11-07,10,Tue
90855,3,1,13,130,2017-11-09 15:42:03,0,11/9/2017 15:42:03,2017-11-09,15,Thu
32745,3,1,15,442,2017-11-09 2:12:19,0,11/9/2017 2:12:19,2017-11-09,2,Thu
53479,9,2,18,215,2017-11-07 12:58:33,0,11/7/2017 12:58:33,2017-11-07,12,Tue
76333,3,1,3,424,2017-11-08 3:04:16,0,11/8/2017 3:04:16,2017-11-08,3,Wed
13073,2,1,19,469,2017-11-07 14:36:25,0,11/7/2017 14:36:25,2017-11-07,14,Tue
20242,1,1,12,134,2017-11-09 0:35:16,0,11/9/2017 0:35:16,2017-11-09,0,Thu
95029,2,1,13,122,2017-11-07 19:48:13,0,11/7/2017 19:48:13,2017-11-07,19,Tue
118284,3,1,17,409,2017-11-09 15:53:58,0,11/9/2017 15:53:58,2017-11-09,15,Thu
95766,3,1,14,280,2017-11-08 12:32:23,0,11/8/2017 12:32:23,2017-11-08,12,Wed
2348,1,1,19,135,2017-11-09 4:27:18,0,11/9/2017 4:27:18,2017-11-09,4,Thu
8536,3,1,11,379,2017-11-08 1:10:07,0,11/8/2017 1:10:07,2017-11-08,1,Wed
111324,12,1,18,178,2017-11-08 8:47:45,0,11/8/2017 8:47:45,2017-11-08,8,Wed
333429,9,2,13,232,2017-11-09 14:35:25,0,11/9/2017 14:35:25,2017-11-09,14,Thu
66745,2,1,13,219,2017-11-08 15:22:06,0,11/8/2017 15:22:06,2017-11-08,15,Wed
31823,2,1,19,219,2017-11-09 5:53:55,0,11/9/2017 5:53:55,2017-11-09,5,Thu
17477,3,1,22,489,2017-11-08 17:42:30,0,11/8/2017 17:42:30,2017-11-08,17,Wed
62892,18,1,25,439,2017-11-08 0:03:42,0,11/8/2017 0:03:42,2017-11-08,0,Wed
31403,9,1,19,244,2017-11-07 11:52:12,0,11/7/2017 11:52:12,2017-11-07,11,Tue
131583,2,1,23,122,2017-11-07 10:41:36,0,11/7/2017 10:41:36,2017-11-07,10,Tue
9783,3,1,15,280,2017-11-07 12:10:13,0,11/7/2017 12:10:13,2017-11-07,12,Tue
105264,12,1,13,140,2017-11-08 9:22:50,0,11/8/2017 9:22:50,2017-11-08,9,Wed
73671,2,1,37,205,2017-11-08 19:36:53,0,11/8/2017 19:36:53,2017-11-08,19,Wed
97188,18,1,10,107,2017-11-09 15:32:52,0,11/9/2017 15:32:52,2017-11-09,15,Thu
5348,18,1,11,107,2017-11-08 14:27:08,0,11/8/2017 14:27:08,2017-11-08,14,Wed
9236,1,1,19,137,2017-11-07 14:25:30,0,11/7/2017 14:25:30,2017-11-07,14,Tue
44222,15,1,19,245,2017-11-09 7:07:44,0,11/9/2017 7:07:44,2017-11-09,7,Thu
41106,2,1,18,236,2017-11-08 5:14:00,0,11/8/2017 5:14:00,2017-11-08,5,Wed
70280,15,1,20,245,2017-11-08 17:46:47,0,11/8/2017 17:46:47,2017-11-08,17,Wed
90655,50,0,21,213,2017-11-09 8:52:32,0,11/9/2017 8:52:32,2017-11-09,8,Thu
63523,12,1,10,140,2017-11-07 5:46:27,0,11/7/2017 5:46:27,2017-11-07,5,Tue
103047,26,1,4,477,2017-11-08 13:13:32,0,11/8/2017 13:13:32,2017-11-08,13,Wed
54125,2,1,25,401,2017-11-08 6:52:04,0,11/8/2017 6:52:04,2017-11-08,6,Wed
188049,12,1,19,178,2017-11-08 6:23:54,0,11/8/2017 6:23:54,2017-11-08,6,Wed
38385,1,1,17,134,2017-11-09 8:12:17,0,11/9/2017 8:12:17,2017-11-09,8,Thu
41172,15,1,19,3,2017-11-09 13:02:29,0,11/9/2017 13:02:29,2017-11-09,13,Thu
43793,2,1,41,435,2017-11-09 10:28:29,0,11/9/2017 10:28:29,2017-11-09,10,Thu
60909,2,1,15,236,2017-11-08 13:26:25,0,11/8/2017 13:26:25,2017-11-08,13,Wed
4784,25,1,14,259,2017-11-07 11:50:17,0,11/7/2017 11:50:17,2017-11-07,11,Tue
16972,3,1,6,489,2017-11-07 14:34:17,0,11/7/2017 14:34:17,2017-11-07,14,Tue
76199,3,1,10,280,2017-11-08 8:41:48,0,11/8/2017 8:41:48,2017-11-08,8,Wed
27646,3,1,22,280,2017-11-07 4:10:53,0,11/7/2017 4:10:53,2017-11-07,4,Tue
15683,12,1,19,178,2017-11-06 16:59:57,0,11/6/2017 16:59:57,2017-11-06,16,Mon
2564,3,1,47,130,2017-11-08 4:53:43,0,11/8/2017 4:53:43,2017-11-08,4,Wed
48240,7,1,17,101,2017-11-09 12:48:08,0,11/9/2017 12:48:08,2017-11-09,12,Thu
113682,9,1,19,334,2017-11-09 9:30:58,0,11/9/2017 9:30:58,2017-11-09,9,Thu
98474,14,1,43,379,2017-11-07 11:56:52,0,11/7/2017 11:56:52,2017-11-07,11,Tue
121187,3,1,18,280,2017-11-08 4:48:30,0,11/8/2017 4:48:30,2017-11-08,4,Wed
109145,24,1,19,178,2017-11-09 11:54:32,0,11/9/2017 11:54:32,2017-11-09,11,Thu
59456,15,1,13,245,2017-11-07 5:41:24,0,11/7/2017 5:41:24,2017-11-07,5,Tue
43750,14,1,41,489,2017-11-09 9:44:06,0,11/9/2017 9:44:06,2017-11-09,9,Thu
63790,9,2,13,134,2017-11-07 13:30:33,0,11/7/2017 13:30:33,2017-11-07,13,Tue
26454,2,1,17,469,2017-11-07 2:57:48,0,11/7/2017 2:57:48,2017-11-07,2,Tue
2358,3,1,19,371,2017-11-07 0:30:05,0,11/7/2017 0:30:05,2017-11-07,0,Tue
74725,12,1,17,178,2017-11-08 10:53:20,0,11/8/2017 10:53:20,2017-11-08,10,Wed
103332,2,1,13,435,2017-11-09 5:02:19,0,11/9/2017 5:02:19,2017-11-09,5,Thu
97522,11,1,6,319,2017-11-08 13:01:54,0,11/8/2017 13:01:54,2017-11-08,13,Wed
163311,12,1,6,245,2017-11-07 15:08:38,0,11/7/2017 15:08:38,2017-11-07,15,Tue
283541,14,1,20,379,2017-11-07 16:58:35,0,11/7/2017 16:58:35,2017-11-07,16,Tue
105437,15,1,19,245,2017-11-07 3:36:19,0,11/7/2017 3:36:19,2017-11-07,3,Tue
53479,2,1,47,469,2017-11-07 13:50:23,0,11/7/2017 13:50:23,2017-11-07,13,Tue
69088,9,1,22,334,2017-11-08 1:00:49,0,11/8/2017 1:00:49,2017-11-08,1,Wed
80736,15,1,17,386,2017-11-07 14:41:46,0,11/7/2017 14:41:46,2017-11-07,14,Tue
131588,3,1,9,409,2017-11-07 7:08:55,0,11/7/2017 7:08:55,2017-11-07,7,Tue
71449,3,1,22,280,2017-11-08 14:00:49,0,11/8/2017 14:00:49,2017-11-08,14,Wed
38076,35,1,13,21,2017-11-07 1:22:23,1,11/7/2017 1:22:23,2017-11-07,1,Tue
236339,15,1,17,245,2017-11-08 5:52:12,0,11/8/2017 5:52:12,2017-11-08,5,Wed
161370,11,1,10,122,2017-11-06 23:38:35,0,11/6/2017 23:38:35,2017-11-06,23,Mon
118847,14,1,17,379,2017-11-07 7:35:32,0,11/7/2017 7:35:32,2017-11-07,7,Tue
55000,3,1,13,280,2017-11-07 2:55:30,0,11/7/2017 2:55:30,2017-11-07,2,Tue
9867,13,1,19,477,2017-11-07 12:25:32,0,11/7/2017 12:25:32,2017-11-07,12,Tue
302497,3,1,13,137,2017-11-09 3:18:00,0,11/9/2017 3:18:00,2017-11-09,3,Thu
168878,3,1,18,173,2017-11-06 21:10:25,0,11/6/2017 21:10:25,2017-11-06,21,Mon
132716,9,1,8,489,2017-11-09 11:49:03,0,11/9/2017 11:49:03,2017-11-09,11,Thu
14416,12,1,13,265,2017-11-07 19:22:09,0,11/7/2017 19:22:09,2017-11-07,19,Tue
47669,2,1,10,469,2017-11-07 0:42:32,0,11/7/2017 0:42:32,2017-11-07,0,Tue
168931,2,1,19,435,2017-11-07 2:44:18,0,11/7/2017 2:44:18,2017-11-07,2,Tue
115746,23,1,19,153,2017-11-08 22:51:29,0,11/8/2017 22:51:29,2017-11-08,22,Wed
10053,2,1,6,477,2017-11-07 4:51:12,0,11/7/2017 4:51:12,2017-11-07,4,Tue
112806,20,2,19,259,2017-11-07 17:28:32,0,11/7/2017 17:28:32,2017-11-07,17,Tue
64619,15,1,3,245,2017-11-08 14:03:53,0,11/8/2017 14:03:53,2017-11-08,14,Wed
195073,3,1,18,280,2017-11-09 7:09:34,0,11/9/2017 7:09:34,2017-11-09,7,Thu
14872,9,2,17,466,2017-11-09 14:52:38,0,11/9/2017 14:52:38,2017-11-09,14,Thu
98471,2,1,9,122,2017-11-07 22:03:37,0,11/7/2017 22:03:37,2017-11-07,22,Tue
6595,3,1,14,489,2017-11-08 14:45:46,0,11/8/2017 14:45:46,2017-11-08,14,Wed
112350,3,1,3,137,2017-11-08 4:49:42,0,11/8/2017 4:49:42,2017-11-08,4,Wed
63725,18,1,19,439,2017-11-09 12:23:00,0,11/9/2017 12:23:00,2017-11-09,12,Thu
48518,3,1,6,489,2017-11-09 5:54:01,0,11/9/2017 5:54:01,2017-11-09,5,Thu
39546,3,1,25,409,2017-11-08 15:35:13,0,11/8/2017 15:35:13,2017-11-08,15,Wed
64567,14,1,19,463,2017-11-06 22:45:04,0,11/6/2017 22:45:04,2017-11-06,22,Mon
70522,2,1,8,237,2017-11-08 12:32:09,0,11/8/2017 12:32:09,2017-11-08,12,Wed
191797,18,3032,607,107,2017-11-06 21:23:33,0,11/6/2017 21:23:33,2017-11-06,21,Mon
211289,18,1,16,107,2017-11-07 14:42:10,0,11/7/2017 14:42:10,2017-11-07,14,Tue
95651,3,1,18,489,2017-11-07 0:37:19,0,11/7/2017 0:37:19,2017-11-07,0,Tue
78801,2,1,22,236,2017-11-09 1:24:39,0,11/9/2017 1:24:39,2017-11-09,1,Thu
109938,10,1,19,377,2017-11-07 15:31:14,0,11/7/2017 15:31:14,2017-11-07,15,Tue
26870,9,1,6,127,2017-11-09 2:30:00,0,11/9/2017 2:30:00,2017-11-09,2,Thu
283408,25,1,23,259,2017-11-08 12:29:28,0,11/8/2017 12:29:28,2017-11-08,12,Wed
79787,12,2,13,178,2017-11-07 1:53:14,0,11/7/2017 1:53:14,2017-11-07,1,Tue
75595,2,1,19,205,2017-11-08 0:12:51,0,11/8/2017 0:12:51,2017-11-08,0,Wed
88344,1,1,37,115,2017-11-08 3:22:41,0,11/8/2017 3:22:41,2017-11-08,3,Wed
73144,1,1,9,134,2017-11-09 5:12:14,0,11/9/2017 5:12:14,2017-11-09,5,Thu
41662,14,1,22,480,2017-11-08 11:24:27,0,11/8/2017 11:24:27,2017-11-08,11,Wed
91104,3,1,19,135,2017-11-07 14:40:36,0,11/7/2017 14:40:36,2017-11-07,14,Tue
211623,15,1,13,130,2017-11-07 23:30:01,0,11/7/2017 23:30:01,2017-11-07,23,Tue
98738,9,1,17,334,2017-11-06 23:49:11,0,11/6/2017 23:49:11,2017-11-06,23,Mon
5348,9,1,12,442,2017-11-07 4:49:10,0,11/7/2017 4:49:10,2017-11-07,4,Tue
75959,13,1,25,477,2017-11-08 12:50:43,0,11/8/2017 12:50:43,2017-11-08,12,Wed
5348,11,1,27,481,2017-11-08 12:59:12,0,11/8/2017 12:59:12,2017-11-08,12,Wed
65028,2,1,11,122,2017-11-09 2:59:56,0,11/9/2017 2:59:56,2017-11-09,2,Thu
105249,18,1,37,439,2017-11-07 16:34:22,0,11/7/2017 16:34:22,2017-11-07,16,Tue
332261,12,1,6,178,2017-11-09 2:18:51,0,11/9/2017 2:18:51,2017-11-09,2,Thu
89562,3,1,25,280,2017-11-08 14:26:52,0,11/8/2017 14:26:52,2017-11-08,14,Wed
27884,3,1,8,280,2017-11-08 14:55:15,0,11/8/2017 14:55:15,2017-11-08,14,Wed
225683,3,1,27,280,2017-11-08 2:41:36,0,11/8/2017 2:41:36,2017-11-08,2,Wed
102435,24,1,8,105,2017-11-06 17:12:14,0,11/6/2017 17:12:14,2017-11-06,17,Mon
97600,8,1,17,140,2017-11-07 8:52:06,0,11/7/2017 8:52:06,2017-11-07,8,Tue
67441,12,1,19,497,2017-11-07 4:27:40,0,11/7/2017 4:27:40,2017-11-07,4,Tue
267267,1,1,19,137,2017-11-08 4:50:14,0,11/8/2017 4:50:14,2017-11-08,4,Wed
5314,9,1,13,232,2017-11-09 13:42:47,0,11/9/2017 13:42:47,2017-11-09,13,Thu
6568,15,1,11,265,2017-11-07 5:51:11,0,11/7/2017 5:51:11,2017-11-07,5,Tue
1810,7,1,13,101,2017-11-09 6:52:00,0,11/9/2017 6:52:00,2017-11-09,6,Thu
106972,1,1,53,137,2017-11-07 13:38:20,0,11/7/2017 13:38:20,2017-11-07,13,Tue
213595,9,1,20,489,2017-11-09 10:00:00,0,11/9/2017 10:00:00,2017-11-09,10,Thu
100186,9,1,34,215,2017-11-09 4:12:38,0,11/9/2017 4:12:38,2017-11-09,4,Thu
80740,9,1,22,489,2017-11-08 10:29:03,0,11/8/2017 10:29:03,2017-11-08,10,Wed
17747,11,1,22,319,2017-11-09 2:19:43,0,11/9/2017 2:19:43,2017-11-09,2,Thu
42038,15,1,19,386,2017-11-09 8:48:30,0,11/9/2017 8:48:30,2017-11-09,8,Thu
4727,15,1,19,140,2017-11-09 1:38:11,0,11/9/2017 1:38:11,2017-11-09,1,Thu
119193,1,1,19,377,2017-11-07 5:04:53,0,11/7/2017 5:04:53,2017-11-07,5,Tue
138561,18,1,11,121,2017-11-07 11:32:22,0,11/7/2017 11:32:22,2017-11-07,11,Tue
11281,26,1,6,121,2017-11-08 7:32:23,0,11/8/2017 7:32:23,2017-11-08,7,Wed
221083,13,1,19,477,2017-11-07 23:59:17,0,11/7/2017 23:59:17,2017-11-07,23,Tue
35747,3,1,13,135,2017-11-07 14:11:07,0,11/7/2017 14:11:07,2017-11-07,14,Tue
17144,3,1,27,452,2017-11-09 2:49:27,0,11/9/2017 2:49:27,2017-11-09,2,Thu
105435,14,1,19,463,2017-11-07 2:47:49,0,11/7/2017 2:47:49,2017-11-07,2,Tue
81402,18,3543,748,107,2017-11-07 22:34:56,0,11/7/2017 22:34:56,2017-11-07,22,Tue
93486,10,1,13,317,2017-11-07 15:43:27,0,11/7/2017 15:43:27,2017-11-07,15,Tue
88479,2,1,13,243,2017-11-07 5:13:13,0,11/7/2017 5:13:13,2017-11-07,5,Tue
105264,12,1,3,145,2017-11-07 18:14:11,0,11/7/2017 18:14:11,2017-11-07,18,Tue
49193,15,1,13,245,2017-11-09 5:05:59,0,11/9/2017 5:05:59,2017-11-09,5,Thu
27318,14,1,18,401,2017-11-09 6:12:50,0,11/9/2017 6:12:50,2017-11-09,6,Thu
109693,2,1,53,212,2017-11-08 0:31:26,0,11/8/2017 0:31:26,2017-11-08,0,Wed
6950,14,1,19,463,2017-11-07 13:29:33,0,11/7/2017 13:29:33,2017-11-07,13,Tue
57559,14,1,22,467,2017-11-07 16:00:56,0,11/7/2017 16:00:56,2017-11-07,16,Tue
48529,15,1,13,130,2017-11-08 4:48:27,0,11/8/2017 4:48:27,2017-11-08,4,Wed
37118,27,1,13,122,2017-11-07 10:16:25,0,11/7/2017 10:16:25,2017-11-07,10,Tue
17865,14,2,19,134,2017-11-07 22:39:22,0,11/7/2017 22:39:22,2017-11-07,22,Tue
130629,11,1,22,319,2017-11-08 4:01:29,0,11/8/2017 4:01:29,2017-11-08,4,Wed
75595,24,1,19,105,2017-11-07 10:50:06,0,11/7/2017 10:50:06,2017-11-07,10,Tue
26406,14,1,18,439,2017-11-07 4:24:49,0,11/7/2017 4:24:49,2017-11-07,4,Tue
25980,12,1,19,245,2017-11-08 1:40:01,0,11/8/2017 1:40:01,2017-11-08,1,Wed
49600,12,1,13,265,2017-11-07 15:13:07,0,11/7/2017 15:13:07,2017-11-07,15,Tue
2788,15,1,13,386,2017-11-09 3:20:53,0,11/9/2017 3:20:53,2017-11-09,3,Thu
45466,15,1,19,245,2017-11-06 17:20:27,0,11/6/2017 17:20:27,2017-11-06,17,Mon
105519,2,1,19,205,2017-11-06 19:11:17,0,11/6/2017 19:11:17,2017-11-06,19,Mon
39958,9,1,13,391,2017-11-07 10:57:14,0,11/7/2017 10:57:14,2017-11-07,10,Tue
79213,15,1,19,245,2017-11-09 5:37:40,0,11/9/2017 5:37:40,2017-11-09,5,Thu
304646,12,1,19,265,2017-11-09 0:14:03,0,11/9/2017 0:14:03,2017-11-09,0,Thu
161546,24,1,13,178,2017-11-07 4:25:34,0,11/7/2017 4:25:34,2017-11-07,4,Tue
17551,9,1,19,215,2017-11-08 15:43:35,0,11/8/2017 15:43:35,2017-11-08,15,Wed
48671,3,2,9,280,2017-11-08 1:08:50,0,11/8/2017 1:08:50,2017-11-08,1,Wed
20215,3,1,19,379,2017-11-09 14:31:51,0,11/9/2017 14:31:51,2017-11-09,14,Thu
189286,12,1,6,178,2017-11-07 15:08:47,0,11/7/2017 15:08:47,2017-11-07,15,Tue
95766,2,1,13,237,2017-11-07 5:17:06,0,11/7/2017 5:17:06,2017-11-07,5,Tue
109743,12,2,19,259,2017-11-08 3:59:20,0,11/8/2017 3:59:20,2017-11-08,3,Wed
106350,17,1,13,134,2017-11-08 0:38:58,0,11/8/2017 0:38:58,2017-11-08,0,Wed
183647,15,1,19,130,2017-11-09 8:58:51,0,11/9/2017 8:58:51,2017-11-09,8,Thu
5348,3,1,6,115,2017-11-08 1:38:34,0,11/8/2017 1:38:34,2017-11-08,1,Wed
80634,12,1,17,340,2017-11-09 11:07:30,0,11/9/2017 11:07:30,2017-11-09,11,Thu
29290,2,1,19,452,2017-11-09 12:30:04,0,11/9/2017 12:30:04,2017-11-09,12,Thu
225617,15,1,35,245,2017-11-07 22:41:58,0,11/7/2017 22:41:58,2017-11-07,22,Tue
61132,19,0,0,213,2017-11-06 16:43:37,1,11/6/2017 16:43:37,2017-11-06,16,Mon
37080,13,1,46,477,2017-11-08 16:58:31,0,11/8/2017 16:58:31,2017-11-08,16,Wed
3382,3,1,28,115,2017-11-07 23:45:57,0,11/7/2017 23:45:57,2017-11-07,23,Tue
22507,2,1,3,122,2017-11-09 0:34:01,0,11/9/2017 0:34:01,2017-11-09,0,Thu
69873,2,1,35,219,2017-11-09 5:48:28,0,11/9/2017 5:48:28,2017-11-09,5,Thu
48282,9,2,7,466,2017-11-08 20:26:15,0,11/8/2017 20:26:15,2017-11-08,20,Wed
32472,9,1,35,442,2017-11-09 8:48:04,0,11/9/2017 8:48:04,2017-11-09,8,Thu
109425,2,1,47,469,2017-11-07 12:48:03,0,11/7/2017 12:48:03,2017-11-07,12,Tue
123100,12,1,19,328,2017-11-09 8:04:51,0,11/9/2017 8:04:51,2017-11-09,8,Thu
53454,3,1,19,182,2017-11-08 3:00:55,0,11/8/2017 3:00:55,2017-11-08,3,Wed
78473,25,1,13,259,2017-11-07 3:53:12,0,11/7/2017 3:53:12,2017-11-07,3,Tue
121979,19,0,21,213,2017-11-08 6:47:13,0,11/8/2017 6:47:13,2017-11-08,6,Wed
209611,1,1,16,150,2017-11-07 11:57:19,0,11/7/2017 11:57:19,2017-11-07,11,Tue
177171,9,1,25,466,2017-11-09 15:09:36,0,11/9/2017 15:09:36,2017-11-09,15,Thu
322335,7,1,1,101,2017-11-09 14:02:27,0,11/9/2017 14:02:27,2017-11-09,14,Thu
196513,21,1,15,128,2017-11-08 11:31:58,0,11/8/2017 11:31:58,2017-11-08,11,Wed
167733,12,1,16,245,2017-11-08 2:50:31,0,11/8/2017 2:50:31,2017-11-08,2,Wed
203156,20,1,13,478,2017-11-09 9:53:42,0,11/9/2017 9:53:42,2017-11-09,9,Thu
13058,1,1,19,377,2017-11-09 12:06:01,0,11/9/2017 12:06:01,2017-11-09,12,Thu
114656,3,1,13,280,2017-11-08 3:25:43,0,11/8/2017 3:25:43,2017-11-08,3,Wed
95509,2,1,14,122,2017-11-09 2:03:17,0,11/9/2017 2:03:17,2017-11-09,2,Thu
263949,6,2,6,459,2017-11-08 2:09:17,0,11/8/2017 2:09:17,2017-11-08,2,Wed
49602,151,0,24,347,2017-11-07 13:24:00,0,11/7/2017 13:24:00,2017-11-07,13,Tue
56007,14,1,13,118,2017-11-09 11:57:47,0,11/9/2017 11:57:47,2017-11-09,11,Thu
103036,15,1,19,3,2017-11-07 12:34:57,0,11/7/2017 12:34:57,2017-11-07,12,Tue
87891,12,1,13,265,2017-11-07 7:36:23,0,11/7/2017 7:36:23,2017-11-07,7,Tue
3994,3,1,9,489,2017-11-09 1:22:39,0,11/9/2017 1:22:39,2017-11-09,1,Thu
122495,21,1,26,128,2017-11-07 7:27:53,0,11/7/2017 7:27:53,2017-11-07,7,Tue
43881,2,1,44,205,2017-11-09 14:04:53,0,11/9/2017 14:04:53,2017-11-09,14,Thu
106598,17,1,9,280,2017-11-07 1:04:45,0,11/7/2017 1:04:45,2017-11-07,1,Tue
113252,3,1,13,280,2017-11-09 6:02:32,0,11/9/2017 6:02:32,2017-11-09,6,Thu
2348,62,3866,866,21,2017-11-09 7:57:34,0,11/9/2017 7:57:34,2017-11-09,7,Thu
90891,9,1,3,127,2017-11-09 12:09:24,0,11/9/2017 12:09:24,2017-11-09,12,Thu
8492,15,1,22,245,2017-11-09 4:34:12,0,11/9/2017 4:34:12,2017-11-09,4,Thu
78223,3,1,18,115,2017-11-09 7:03:37,0,11/9/2017 7:03:37,2017-11-09,7,Thu
67658,3,1,13,280,2017-11-09 2:37:13,0,11/9/2017 2:37:13,2017-11-09,2,Thu
55339,103,1,17,21,2017-11-08 23:22:36,0,11/8/2017 23:22:36,2017-11-08,23,Wed
304120,9,1,8,490,2017-11-09 5:17:36,0,11/9/2017 5:17:36,2017-11-09,5,Thu
105587,3,1,17,280,2017-11-09 2:10:05,0,11/9/2017 2:10:05,2017-11-09,2,Thu
221787,13,1,13,477,2017-11-09 5:10:38,0,11/9/2017 5:10:38,2017-11-09,5,Thu
213877,98,1,18,224,2017-11-07 18:57:19,1,11/7/2017 18:57:19,2017-11-07,18,Tue
107622,2,1,19,237,2017-11-09 1:03:54,0,11/9/2017 1:03:54,2017-11-09,1,Thu
84587,2,1,19,122,2017-11-08 11:42:23,0,11/8/2017 11:42:23,2017-11-08,11,Wed
48552,15,1,17,430,2017-11-07 2:11:02,0,11/7/2017 2:11:02,2017-11-07,2,Tue
130629,2,1,13,317,2017-11-08 10:48:01,0,11/8/2017 10:48:01,2017-11-08,10,Wed
304608,9,1,25,244,2017-11-09 4:27:07,0,11/9/2017 4:27:07,2017-11-09,4,Thu
240151,15,1,1,480,2017-11-08 11:10:47,0,11/8/2017 11:10:47,2017-11-08,11,Wed
72831,2,1,18,401,2017-11-09 13:27:42,0,11/9/2017 13:27:42,2017-11-09,13,Thu
34680,2,1,3,122,2017-11-08 15:42:00,0,11/8/2017 15:42:00,2017-11-08,15,Wed
109735,18,1,41,107,2017-11-07 20:28:17,0,11/7/2017 20:28:17,2017-11-07,20,Tue
112231,3,1,8,137,2017-11-07 22:21:07,0,11/7/2017 22:21:07,2017-11-07,22,Tue
60207,8,1,3,145,2017-11-09 4:55:15,0,11/9/2017 4:55:15,2017-11-09,4,Thu
123681,14,1,13,208,2017-11-07 0:33:32,0,11/7/2017 0:33:32,2017-11-07,0,Tue
74284,2,1,13,236,2017-11-09 4:04:12,0,11/9/2017 4:04:12,2017-11-09,4,Thu
95991,8,1,13,145,2017-11-09 9:22:57,0,11/9/2017 9:22:57,2017-11-09,9,Thu
66172,3,1,19,137,2017-11-08 22:43:17,0,11/8/2017 22:43:17,2017-11-08,22,Wed
71436,3,1,25,137,2017-11-07 17:30:26,0,11/7/2017 17:30:26,2017-11-07,17,Tue
90991,14,1,19,439,2017-11-08 9:54:13,0,11/8/2017 9:54:13,2017-11-08,9,Wed
8330,11,1,3,481,2017-11-07 11:48:00,0,11/7/2017 11:48:00,2017-11-07,11,Tue
49602,18,1,19,134,2017-11-08 13:25:11,0,11/8/2017 13:25:11,2017-11-08,13,Wed
119760,12,1,22,178,2017-11-06 16:28:58,0,11/6/2017 16:28:58,2017-11-06,16,Mon
102025,9,2,17,134,2017-11-08 22:37:09,0,11/8/2017 22:37:09,2017-11-08,22,Wed
102897,9,1,9,232,2017-11-09 12:47:29,0,11/9/2017 12:47:29,2017-11-09,12,Thu
292121,6,1,1,459,2017-11-08 20:06:58,0,11/8/2017 20:06:58,2017-11-08,20,Wed
90654,9,1,13,232,2017-11-07 4:58:07,0,11/7/2017 4:58:07,2017-11-07,4,Tue
2600,8,1,17,145,2017-11-07 13:08:52,0,11/7/2017 13:08:52,2017-11-07,13,Tue
61395,12,1,41,265,2017-11-08 4:17:29,0,11/8/2017 4:17:29,2017-11-08,4,Wed
118625,14,1,18,134,2017-11-08 15:31:21,0,11/8/2017 15:31:21,2017-11-08,15,Wed
117898,29,1,13,347,2017-11-09 2:51:19,0,11/9/2017 2:51:19,2017-11-09,2,Thu
103946,21,1,17,232,2017-11-09 13:54:57,0,11/9/2017 13:54:57,2017-11-09,13,Thu
164896,2,1,13,477,2017-11-07 3:13:36,0,11/7/2017 3:13:36,2017-11-07,3,Tue
33008,15,1,19,245,2017-11-08 14:15:45,0,11/8/2017 14:15:45,2017-11-08,14,Wed
20422,9,1,19,466,2017-11-09 15:21:59,0,11/9/2017 15:21:59,2017-11-09,15,Thu
54125,3,1,18,135,2017-11-07 10:26:21,0,11/7/2017 10:26:21,2017-11-07,10,Tue
98236,14,1,19,134,2017-11-09 7:00:06,0,11/9/2017 7:00:06,2017-11-09,7,Thu
67450,2,1,13,212,2017-11-08 22:53:42,0,11/8/2017 22:53:42,2017-11-08,22,Wed
73516,12,1,19,326,2017-11-08 22:15:55,0,11/8/2017 22:15:55,2017-11-08,22,Wed
110000,2,1,19,477,2017-11-09 7:05:16,0,11/9/2017 7:05:16,2017-11-09,7,Thu
88719,23,1,25,153,2017-11-09 10:40:28,0,11/9/2017 10:40:28,2017-11-09,10,Thu
39755,3,1,8,130,2017-11-06 23:27:14,0,11/6/2017 23:27:14,2017-11-06,23,Mon
32661,12,1,19,178,2017-11-09 5:20:57,0,11/9/2017 5:20:57,2017-11-09,5,Thu
